en,"Cannot authenticate","Cannot authenticate"
en,"Cannot autogenerate clean URL for the product name ""{{name}}"". Please specify it manually.","Cannot autogenerate a clean URL for the product name ""{{name}}"". Please specify it manually."
en,"Cannot check the files for this module","Cannot check the files for this module"
en,"Cannot create temporary order for modification","Cannot create temporary order for modification"
en,"Cannot gather modules from the marketplace. Please try later.","The Free license key cannot be activated as it is impossible to get information about the available addons from the Marketplace at the moment. Please try again later."
en,"Cannot get flexy content","Cannot get flexy content"
en,"Cannot remove a sold PIN code","Cannot remove a sold PIN code"
en,"Cannot set X permissions for subdirectories:","Cannot set {{X}} permissions for subdirectories:"
en,Capture,Capture
en,"Capture mode","Capture mode"
en,"Capture multiple[TT]","Capture multiple"
en,"Capture partially[TT]","Capture partially"
en,"Capture status","Capture status"
en,Capture[TT],Capture
en,"Captured amount","Captured amount"
en,"Card (hold) for pick up","Card (hold) for pick up"
en,"Card number","Card number"
en,"Card type","Card type"
en,"Cardholder name","Cardholder name"
en,Carrier,Carrier
en,"Carrier service","Carrier service"
en,"Carrier service name","Carrier service name"
en,"Carrier services","Carrier services"
en,"Carrier-calculated rates","Carrier-calculated rates"
en,Cart,Cart
en,"Cart & checkout","Cart & checkout"
en,"Cart contains products with wrong quantity","<p>Cart contains products with a wrong quantity</p>"
en,"Cart contains products with wrong quantity. Please correct this to proceed","<p>Cart contains products with a wrong quantity. Please correct this to proceed</p>"
en,"Cart is empty","Cart is empty"
en,"Cash on delivery","Cash on delivery"
en,Catalog,Catalog
en,Categories,Categories
en,"Categories and tags","Categories and tags"
en,"Categories imported","Categories imported"
en,"Categories processed","Categories processed"
en,"Categories processed: X out of Y","Categories processed: {{X}} out of {{Y}}"
en,"Categories processed: X out of Y with errors","Categories processed: {{X}} out of {{Y}} (errors: {{errors}}, warnings: {{warns}})"
en,"Categories processed: {{count}}","Categories processed: {{count}}"
en,Category,Category
en,"Category description","Category description"
en,"Category icon","Category icon"
en,"Category id or path is required","Category id or path is required"
en,"Category info","Category info"
en,"Category is not accessible","<h6>Category is not accessible</h6><p>Your products are still accessible through the search and by direct link</p>"
en,"Category name","Category name"
en,"Category name contains invalid symbols","Category name contains invalid UTF-8 characters or 4-byte UTF-8 characters which are not supported. Please correct and try again."
en,"Category name should not be empty","Category name should not be empty"
en,"Category page title","Category page title"
en,"Category path contains invalid symbols","Category path contains invalid UTF-8 characters or 4-byte UTF-8 characters which are not supported. Please correct and try again."
en,"Category with id X not found, new category will be created","Category with id ""{{value}}"" not found, new category with different id will be created"
en,Change,Change
en,"Change address","Change address"
en,"Change attributes","Change attributes"
en,"Change fulfillment status for selected","Change fulfillment status for selected"
en,"Change method","Change method"
en,"Change options","Change options"
en,"Change password","Change password"
en,"Change payment info","Change payment info"
en,"Change payment status for selected","Change payment status for selected"
en,"Change shipping","Change shipping info"
en,"Change shipping info","Change shipping info"
en,"Change template","Change template"
en,"Changed items","Changed items"
en,"Changed options","Changed options"
en,"Changes may be incompatible with TinyMCE. Are you sure to proceed?","Changes may be incompatible with TinyMCE. Are you sure to proceed?"
en,"Changes of attributes globally","Changes of attribute values will affect only this product. Changes of attribute names and of the attribute list will affect all the products of the corresponding class."
en,"Changes of attributes locally","Changes of attribute values will affect only this product. Changes of attribute names and of the attribute list will affect all the products"
en,"Changes were successfully saved","Changes were successfully saved"
en,"Character set",Charset
en,"Check again","Check again"
en,"Check all","Check all"
en,"Check directory permissions","Check directory permissions"
en,"Check for available free disk space has failed","Check for available free disk space has failed"
en,"Check for updates","Check for updates"
en,"Check number","Check number"
en,"Check shipping info","Check shipping info"
en,"Check the article how to check your emails","Learn how to test your email transfer settings with mail-tester.com."
en,"Check your email deliverability","Test your emails"
en,Checking,Checking
en,"Checking integrity, please wait...","Checking integrity, please wait..."
en,Checkout,Checkout
en,"Checkout type","Checkout type"
en,Choose,Choose
en,"Choose _payment methods_","Choose <a href=""{{URL}}"">payment methods</a>"
en,"Choose a new template","Choose a new template"
en,"Choose another address","Choose another address"
en,"Choose card type","Choose card type"
en,"Choose classes...","Choose classes..."
en,"Choose file","Choose file"
en,"Choose from a variety of bundled payment solutions to accept credit cards and other methods of payment on your website","Choose from a variety of bundled payment solutions to accept credit cards and other methods of payment on your website"
en,"Choose method","Choose method"
en,"Choose shipping","Choose shipping"
en,"Choose shipping method","Choose shipping method"
en,"Choose the product options first","Choose the product options first"
en,"Choose the right plan","Choose the right plan"
en,"Choose your location","Specify your location"
en,"Choosing ""URLs"" will link the exported data to your public files (product and category images, downloadable files shown on product pages, and so on) through direct URLs","Choosing ""URLs"" will link the exported data to your public files (product and category images, downloadable files shown on product pages, and so on) through direct URLs. Public files won't be included into the archive with exported files; however, private files (for example, digitally distributed products) will go into the archive anyway.<br /><br />Choosing ""local files"" will provide file paths to your files, relative to your X-Cart installation."
en,"Chose credit card type","Chose credit card type"
en,City,City
en,"City masks","City masks"
en,"Class X","Class ""{{class}}"""
en,"Classes & Attributes","Classes & Attributes"
en,"Classes & attributes","Classes & attributes"
en,"Classes for product filter","Classes for product filter"
en,"Clean URL","Clean URL"
en,"Clean URLs","Clean URLs"
en,"Clean URLs are disabled","Clean URLs are disabled"
en,"Clean URLs are disabled. More info","Clean URLs are disabled. <a target='_blank' href='{{more_info_url}}'>More info</a>"
